FID,AREA,GRID_CODE,SQFT,ACRES,SQMI,SHAPE_Length,SHAPE_Area
8419,114308,11,114308,2.624151,0.0041002361,658.417029587929,18424.2581012766
8420,336200,3,336200,7.7180901,0.01205952,1316.43079565787,54197.6783375678
8421,753088,6,753088,17.288521,0.027013309,3424.02523074757,121419.170611618
8422,94136,3,94136,2.1610651,0.0033766639,592.781116837294,15176.899197611
8423,26896,4,26896,0.6174472,0.00096476119,263.418606260914,4336.81547426421
8424,235340,4,235340,5.4026632,0.0084416606,1053.40687249543,37946.2617846193
8425,87412,6,87412,2.0067029,0.003135473,592.81891515752,14094.6273264878
8426,497576,5,497576,11.42277,0.01784808,2435.76928138659,80216.9872942201
8427,6724,5,6724,0.1543618,0.0002411903,131.68778937831,1083.85051856328
8428,6724,6,6724,0.1543618,0.0002411903,131.701846035291,1084.08192452495
8429,20172,3,20172,0.46308541,0.00072357088,263.394973424574,3252.0312734542
8430,168100,6,168100,3.859045,0.0060297581,921.686097381535,27103.690671859
8431,47068,3,47068,1.080533,0.001688333,461.09536217761,7588.9523571312
8432,6724,5,6724,0.1543618,0.0002411903,131.711984957081,1084.24884972702
8433,2245816,5,2245816,51.556839,0.080557562,4938.11141909419,362111.60002776
8434,94136,3,94136,2.1610651,0.0033766639,724.268936957092,15178.7011726775
8435,6724,6,6724,0.1543618,0.0002411903,131.68784301774,1083.85140845342
8436,194996,6,194996,4.4764919,0.0069945189,1053.58500241797,31436.6603127011
8437,13448,6,13448,0.3087236,0.00048238059,197.676477975775,2168.07770545919
8438,20172,6,20172,0.46308541,0.00072357088,263.40603356805,3252.30612109713
8439,295856,6,295856,6.7919192,0.01061237,1185.60022824854,47701.7553898607
8440,6724,5,6724,0.1543618,0.0002411903,131.706482996383,1084.15826298044
8441,403440,5,403440,9.2617083,0.01447142,1711.72407828125,65053.2886085077
8442,20172,5,20172,0.46308541,0.00072357088,263.425108150348,3252.77292835695
8443,262236,5,262236,6.0201101,0.0094064223,922.197920091921,42281.8778979069
8444,60516,6,60516,1.389256,0.002170712,460.853677465041,9757.78027903152
8445,141204,5,141204,3.2415979,0.0050649969,855.078248343138,22760.8930603987
8446,47068,6,47068,1.080533,0.001688333,395.09920976585,7588.34137973165
8447,60516,11,60516,1.389256,0.002170712,460.773469820519,9754.38588632537
8448,168100,6,168100,3.859045,0.0060297581,790.453488425585,27101.1872898748
8449,73964,3,73964,1.69798,0.002653094,592.300057807601,11925.8805900125
8450,322752,6,322752,7.4093671,0.01157714,1843.37245786668,52039.0236516249
8451,26896,5,26896,0.6174472,0.00096476119,329.124166523726,4336.25825774544
8452,47068,6,47068,1.080533,0.001688333,395.065948494233,7587.04838415087
8453,168100,14,168100,3.859045,0.0060297581,724.540057707934,27105.9592462494
8454,33620,5,33620,0.77180898,0.001205952,329.410242848886,5421.33120368297
8455,26896,4,26896,0.6174472,0.00096476119,329.101644839548,4335.65984977883
8456,53792,6,53792,1.234894,0.001929522,461.104873867336,8673.43623139109
8457,759812,5,759812,17.442881,0.027254499,2239.68520533798,122472.147250255
8458,26896,4,26896,0.6174472,0.00096476119,329.125726542956,4336.28860681966
8459,242064,6,242064,5.5570202,0.0086828498,1383.56448267226,39030.2180855989
8460,40344,14,40344,0.92617083,0.001447142,395.119493077456,6504.9478960812
8461,201720,6,201720,4.6308541,0.00723571,1382.20724687058,32521.2383382641
8462,6724,5,6724,0.1543618,0.0002411903,131.714210803859,1084.2854948979
8463,47068,4,47068,1.080533,0.001688333,395.321281797384,7587.06828156804
8464,13448,6,13448,0.3087236,0.00048238059,197.679787180126,2168.15231919795
8465,94136,3,94136,2.1610651,0.0033766639,592.232407238071,15174.9391972391
8466,33620,14,33620,0.77180898,0.001205952,395.136325907893,5421.2554328046
8467,26896,6,26896,0.6174472,0.00096476119,329.351178716368,4335.50872350917
8468,107584,3,107584,2.469789,0.003859045,724.527271284842,17347.2317370085
8469,114308,5,114308,2.624151,0.0041002361,790.283136884445,18432.742610827
8470,20172,4,20172,0.46308541,0.00072357088,263.636351146928,3251.69175140892
8471,26896,6,26896,0.6174472,0.00096476119,329.397795358462,4336.73210996165
8472,33620,6,33620,0.77180898,0.001205952,329.131065531261,5420.54035383
8473,6724,14,6724,0.1543618,0.0002411903,131.689495483472,1083.87861002091
8474,6724,6,6724,0.1543618,0.0002411903,131.691278865314,1083.9079668015
8475,53792,3,53792,1.234894,0.001929522,395.102546940036,8672.51328251424
8476,40344,4,40344,0.92617083,0.001447142,460.790262957634,6503.40005517067
8477,13448,6,13448,0.3087236,0.00048238059,197.69823193986,2168.55684226521
8478,20172,6,20172,0.46308541,0.00072357088,263.390226994663,3251.91331622133
8479,174824,4,174824,4.0134072,0.0062709479,987.220595973175,28191.5212676491
8480,6724,3,6724,0.1543618,0.0002411903,131.710173146133,1084.21901813127
8481,147928,3,147928,3.3959601,0.005306188,1053.37022888998,23850.2792401055
8482,26896,14,26896,0.6174472,0.00096476119,329.354329987404,4335.594782535
8483,134480,5,134480,3.0872359,0.0048238062,922.106408671095,21678.8265444375
8484,6724,6,6724,0.1543618,0.0002411903,131.69013354641,1083.88911687705
8485,1553240,6,1553240,35.6576,0.055714998,5858.89795243974,250408.587559617
8486,188272,6,188272,4.3221302,0.0067533278,1184.91509759764,30359.8962455653
8487,20172,6,20172,0.46308541,0.00072357088,263.420342239099,3252.65366323439
8488,6724,4,6724,0.1543618,0.0002411903,131.708600634912,1084.19312629362
8489,47068,5,47068,1.080533,0.001688333,395.088292877842,7587.90676483793
8490,33620,11,33620,0.77180898,0.001205952,329.35457401985,5419.50242021636
8491,13448,5,13448,0.3087236,0.00048238059,197.681802062176,2168.19212197729
8492,6724,5,6724,0.1543618,0.0002411903,131.704852357481,1084.13141872126
8493,1311180,4,1311180,30.10055,0.04703211,3752.94974110473,211346.258002309
8494,13448,5,13448,0.3087236,0.00048238059,197.701628270354,2168.63007007322
8495,107584,14,107584,2.469789,0.003859045,593.066705234891,17346.8054814112
8496,53792,14,53792,1.234894,0.001929522,460.80314800159,8671.68919453182
8497,6724,4,6724,0.1543618,0.0002411903,131.715524564293,1084.30712232236
8498,60516,7,60516,1.389256,0.002170712,658.562661802225,9758.32013765024
8499,6724,4,6724,0.1543618,0.0002411903,131.698568545603,1084.02796579114
8500,147928,4,147928,3.3959601,0.005306188,988.057091434004,23845.4626719625
8501,181548,5,181548,4.167768,0.0065121381,922.927964288017,29269.8416931009
8502,255512,6,255512,5.8657479,0.0091652311,1382.85638880525,41186.8140539924
8503,121032,4,121032,2.778512,0.0043414249,658.330027728936,19517.9876348429
8504,6724,6,6724,0.1543618,0.0002411903,131.707886039593,1084.18136399501
8505,376544,4,376544,8.6442604,0.01350666,1382.66457736197,60701.7329546052
8506,26896,7,26896,0.6174472,0.00096476119,263.430756969965,4337.2188816363
8507,114308,14,114308,2.624151,0.0041002361,658.544063517448,18431.3381993679
8508,13448,4,13448,0.3087236,0.00048238059,197.678482678207,2168.12306315541
8509,248788,14,248788,5.7113872,0.0089240419,1317.19775430486,40106.5296392933
8510,100860,14,100860,2.3154271,0.003617855,592.731807810386,16258.2700208671
8511,571540,3,571540,13.12075,0.02050117,2173.42168075464,92143.4617718427
8512,13448,6,13448,0.3087236,0.00048238059,197.70398677289,2168.68069393952
8513,13448,4,13448,0.3087236,0.00048238059,197.665369164454,2167.83643207607
8514,33620,6,33620,0.77180898,0.001205952,329.39863663365,5420.95068284985
8515,511024,11,511024,11.7315,0.01833047,2305.24892874123,82378.252051507
8516,33620,5,33620,0.77180898,0.001205952,395.112232816069,5420.60329977764
8517,94136,4,94136,2.1610651,0.0033766639,790.201061530854,15176.759909731
8518,6724,12,6724,0.1543618,0.0002411903,131.700773414722,1084.06426790664
8519,275684,6,275684,6.3288341,0.0098888036,1448.59825337857,44455.7207881481
8520,6724,6,6724,0.1543618,0.0002411903,131.70965818786,1084.2105405351
8521,564816,3,564816,12.96639,0.02025998,1646.49935819177,91045.4375996576
8522,33620,6,33620,0.77180898,0.001205952,329.146594755999,5421.05740318839
8523,6724,14,6724,0.1543618,0.0002411903,131.696049970752,1083.98650744912
8524,6724,4,6724,0.1543618,0.0002411903,131.691320114604,1083.90864360897
8525,6724,11,6724,0.1543618,0.0002411903,131.696210765117,1083.98915322491
8526,6724,10,6724,0.1543618,0.0002411903,131.700906130957,1084.06644637503
8527,33620,1,33620,0.77180898,0.001205952,395.128743495579,5421.0387760477
8528,13448,11,13448,0.3087236,0.00048238059,197.680249366822,2168.16219276294
8529,6724,10,6724,0.1543618,0.0002411903,131.687345261543,1083.84321340347
8530,40344,4,40344,0.92617083,0.001447142,395.090349369335,6503.98833727613
8531,6724,4,6724,0.1543618,0.0002411903,131.695931520333,1083.98455458006
8532,6724,6,6724,0.1543618,0.0002411903,131.691407045509,1083.91007756343
8533,33620,4,33620,0.77180898,0.001205952,329.102797697491,5419.60796788691
8534,396716,4,396716,9.1073465,0.01423023,1778.75703528861,63971.2381584982
8535,6724,6,6724,0.1543618,0.0002411903,131.701391568419,1084.07443804712
8536,6724,10,6724,0.1543618,0.0002411903,131.687317175293,1083.84274468664
8537,67240,8,67240,1.543618,0.0024119031,593.081260884131,10842.2729619583
8538,33620,6,33620,0.77180898,0.001205952,329.38247556105,5420.42223044445
8539,67240,5,67240,1.543618,0.0024119031,526.79337544648,10840.2282325146
8540,73964,4,73964,1.69798,0.002653094,592.50598841052,11923.912005698
8541,87412,14,87412,2.0067029,0.003135473,658.198243471083,14090.6738104191
8542,497576,3,497576,11.42277,0.01784808,1843.92794515505,80208.5109962485
8543,53792,6,53792,1.234894,0.001929522,460.826238058199,8672.55702725912
8544,67240,6,67240,1.543618,0.0024119031,526.754251493808,10838.6161936501
8545,73964,3,73964,1.69798,0.002653094,526.533879446271,11924.0642127846
8546,67240,6,67240,1.543618,0.0024119031,461.058903729427,10839.6415829135
8547,389992,6,389992,8.9529848,0.01398904,1976.24220962342,62873.9305787919
8548,33620,3,33620,0.77180898,0.001205952,329.401078672322,5421.03833820794
8549,396716,6,396716,9.1073465,0.01423023,2106.4743866758,63961.4620829678
8550,20172,14,20172,0.46308541,0.00072357088,263.384162452431,3251.76013833531
8551,901016,6,901016,20.684481,0.032319501,4410.80841209294,145263.33026686
8552,80688,11,80688,1.852342,0.002894284,658.467985259348,13007.3689074715
8553,121032,6,121032,2.778512,0.0043414249,724.234257859679,19513.5758761956
8554,26896,3,26896,0.6174472,0.00096476119,263.384118375199,4335.68493062465
8555,6724,4,6724,0.1543618,0.0002411903,131.695527107791,1083.97790189617
8556,53792,4,53792,1.234894,0.001929522,395.351641037008,8672.25581555929
8557,26896,3,26896,0.6174472,0.00096476119,263.386968396137,4335.77876317773
8558,6724,6,6724,0.1543618,0.0002411903,131.701875185749,1084.08240477649
8559,13448,4,13448,0.3087236,0.00048238059,197.685493331608,2168.2749494814
8560,26896,5,26896,0.6174472,0.00096476119,329.376867660144,4336.18369500452
8561,6724,4,6724,0.1543618,0.0002411903,131.695538299647,1083.97807976453
8562,6724,5,6724,0.1543618,0.0002411903,131.703349547107,1084.10667520255
8563,6724,11,6724,0.1543618,0.0002411903,131.694607962607,1083.96276710045
8564,33620,6,33620,0.77180898,0.001205952,329.386637592745,5420.55485761414
8565,13448,4,13448,0.3087236,0.00048238059,197.665856259124,2167.84671165525
8566,20172,5,20172,0.46308541,0.00072357088,263.388066218718,3251.85658295496
8567,87412,4,87412,2.0067029,0.003135473,592.497331818763,14091.4659582747
8568,6724,4,6724,0.1543618,0.0002411903,131.695516126714,1083.97771475752
8569,605160,6,605160,13.89256,0.021707131,3028.78770939565,97561.2764828132
8570,6724,6,6724,0.1543618,0.0002411903,131.705019027829,1084.1341635096
8571,6724,4,6724,0.1543618,0.0002411903,131.702660701523,1084.09533268428
8572,6724,6,6724,0.1543618,0.0002411903,131.706312816137,1084.15545809622
8573,188272,4,188272,4.3221302,0.0067533278,1119.64697398542,30357.1931025355
8574,40344,6,40344,0.92617083,0.001447142,395.076566364757,6503.54433763631
8575,87412,6,87412,2.0067029,0.003135473,658.533011204678,14094.1111633606
8576,806880,6,806880,18.52342,0.02894284,1777.21224165367,130071.49411624
8577,40344,14,40344,0.92617083,0.001447142,395.092573041551,6504.064834656
8578,40344,3,40344,0.92617083,0.001447142,394.859190214214,6504.7853286634
8579,40344,3,40344,0.92617083,0.001447142,460.589868378687,6504.94151439926
8580,6724,3,6724,0.1543618,0.0002411903,131.695375476871,1083.97540240856
8581,26896,6,26896,0.6174472,0.00096476119,263.404782195834,4336.36518458335
8582,174824,6,174824,4.0134072,0.0062709479,987.619510042724,28185.1834529169
8583,47068,3,47068,1.080533,0.001688333,461.049571716564,7587.43420544922
8584,349648,6,349648,8.0268145,0.0125419,1382.53968814401,56376.5646991896
8585,80688,6,80688,1.852342,0.002894284,790.182184842779,13008.0364572279
8586,174824,6,174824,4.0134072,0.0062709479,855.381022105448,28183.3062970486
8587,6724,4,6724,0.1543618,0.0002411903,131.695467857282,1083.9769256359
8588,6724,5,6724,0.1543618,0.0002411903,131.705652441053,1084.14459158962
8589,26896,4,26896,0.6174472,0.00096476119,329.129504332223,4336.38881533531
8590,6724,6,6724,0.1543618,0.0002411903,131.693358823238,1083.94220327216
8591,33620,4,33620,0.77180898,0.001205952,329.141767913522,5420.89924127501
8592,80688,5,80688,1.852342,0.002894284,593.032822240683,13008.6478972931
8593,107584,6,107584,2.469789,0.003859045,658.489157493602,17344.2306389163
8594,13448,5,13448,0.3087236,0.00048238059,197.688113344027,2168.33397618934
8595,13448,6,13448,0.3087236,0.00048238059,197.41652419315,2167.97040139877
8596,13448,6,13448,0.3087236,0.00048238059,197.423048078134,2168.11548918512
8597,6724,6,6724,0.1543618,0.0002411903,131.696049310463,1083.98649189143
8598,67240,6,67240,1.543618,0.0024119031,526.839475533086,10842.1415738641
8599,578264,6,578264,13.27512,0.020742379,2766.76549558107,93231.3000721929
8600,60516,2,60516,1.389256,0.002170712,461.312123996568,9755.58240070464
8601,13448,10,13448,0.3087236,0.00048238059,197.427874517608,2168.22252762425
8602,13448,4,13448,0.3087236,0.00048238059,197.436704057093,2168.41543065008
8603,53792,5,53792,1.234894,0.001929522,460.850777314773,8673.48577899456
8604,33620,6,33620,0.77180898,0.001205952,395.086848325348,5419.89462661617
8605,67240,5,67240,1.543618,0.0024119031,527.061363191777,10840.7791334452
8606,356372,6,356372,8.1811752,0.01278309,1514.62302301157,57450.9802690618
8607,20172,3,20172,0.46308541,0.00072357088,263.404694504799,3252.26559295186
8608,26896,6,26896,0.6174472,0.00096476119,263.407593844805,4336.45954550443
8609,6724,6,6724,0.1543618,0.0002411903,131.70884310485,1084.19711989363
8610,127756,5,127756,2.932874,0.004582616,658.801652750889,20599.9230045324
8611,53381800,3,53381800,1225.48,1.9148099,76769.5749443354,8601851.52127272
8612,20172,10,20172,0.46308541,0.00072357088,263.3911486348,3251.93522371188
8613,47068,5,47068,1.080533,0.001688333,395.106712554125,7588.61883167427
8614,6724,6,6724,0.1543618,0.0002411903,131.696119070064,1083.98764646544
8615,282408,6,282408,6.4831958,0.01012999,1843.70549365502,45525.5582612924
8616,13448,6,13448,0.3087236,0.00048238059,197.419565806534,2168.03888513264
8617,6724,14,6724,0.1543618,0.0002411903,131.70868689061,1084.19455319367
8618,6724,3,6724,0.1543618,0.0002411903,131.703674491083,1084.11202393815
8619,53792,6,53792,1.234894,0.001929522,460.856784523768,8673.69821670609
8620,141204,3,141204,3.2415979,0.0050649969,1053.87351721221,22765.8933326346
8621,6724,5,6724,0.1543618,0.0002411903,131.703392161213,1084.10738038791
8622,67240,3,67240,1.543618,0.0024119031,592.824434550367,10842.2404088415
8623,26896,5,26896,0.6174472,0.00096476119,329.404841797434,4336.92133754194
8624,53792,11,53792,1.234894,0.001929522,460.814933563557,8672.12273304029
8625,33620,6,33620,0.77180898,0.001205952,329.148013157329,5421.10206242702
8626,632056,6,632056,14.51001,0.02267189,2831.84474627697,101913.072446969
8627,248788,3,248788,5.7113872,0.0089240419,1251.17849814884,40103.6666835265
8628,6724,14,6724,0.1543618,0.0002411903,131.698802446457,1084.03182514389
8629,6724,4,6724,0.1543618,0.0002411903,131.696445509049,1083.99302019938
8630,26896,5,26896,0.6174472,0.00096476119,263.396031445091,4336.07539979357
8631,13448,2,13448,0.3087236,0.00048238059,197.685290630417,2168.27088505696
8632,6724,6,6724,0.1543618,0.0002411903,131.705278324105,1084.13843088235
8633,13448,4,13448,0.3087236,0.00048238059,197.685587238834,2168.27674125739
8634,497576,5,497576,11.42277,0.01784808,1515.73117558633,80223.2538286775
8635,13448,14,13448,0.3087236,0.00048238059,197.409854765502,2167.82771468043
8636,53792,5,53792,1.234894,0.001929522,395.096369842619,8672.25585300472
8637,3362000,6,3362000,77.180901,0.1205952,11129.2446919244,541927.038803584
8638,20172,6,20172,0.46308541,0.00072357088,263.168616830669,3252.74390433207
8639,6724,6,6724,0.1543618,0.0002411903,131.712068203922,1084.25021397485
8640,80688,6,80688,1.852342,0.002894284,593.02675790128,13008.3495004663
8641,201720,6,201720,4.6308541,0.00723571,1185.1520937041,32527.3859637887
8642,6724,6,6724,0.1543618,0.0002411903,131.704381928306,1084.12367402322
8643,26896,13,26896,0.6174472,0.00096476119,263.426269625674,4337.07272251871
8644,201720,5,201720,4.6308541,0.00723571,921.600827727739,32518.4576410764
8645,6724,6,6724,0.1543618,0.0002411903,131.699474920045,1084.04288850479
8646,6724,3,6724,0.1543618,0.0002411903,131.705790631631,1084.1468656445
8647,80688,6,80688,1.852342,0.002894284,592.805856928805,13009.8677737247
8648,161376,6,161376,3.7046831,0.005788567,1053.37541950336,26018.7135500596
8649,20172,6,20172,0.46308541,0.00072357088,263.423487024463,3252.73473229568
8650,652228,6,652228,14.9731,0.023395499,3096.50671659442,105146.529250289
